screen,double,residual,mc_null_mean,mc_null_sd,mc_z,mc_p,mc_floor,mc_tier,an_null_mean,an_null_sd,an_z,an_p,an_floor,an_tier,an_ci_low,an_ci_high,null_ratio,n_active,cond_gram,effect_norm,churn
norman,DUSP9+PRTG,0.22284512876710416,0.13750120024412366,0.00679171361810897,12.56589033478374,0.004975124378109453,1.6206776985934501,modest,0.1404889879545569,0.006677754723084361,12.332908921544698,1.02870843888343e-30,1.586210649033932,modest,0.21248800490086564,0.23320225263334268,1.0217291754843367,26,154.02560734846566,7.141735597053428,0.5083961790988318
norman,DUSP9+SNAI1,0.32487438173412814,0.16515674105611858,0.007395873332135604,21.595507857392494,0.004975124378109453,1.9670670397993144,certified,0.16944764451436498,0.007354425237443937,21.133770781610206,1.3477326285630462e-81,1.9172552245461845,certified,0.3138154305580626,0.33593333291019367,1.0259807951512097,25,241.38133873178137,8.018678927850877,0.4538996354430329
norman,ETS2+CEBPE,0.2470403548636226,0.128131683917393,0.005265222594262193,22.58378801557739,0.004975124378109453,1.9280192635333075,certified,0.13044363095590633,0.005287955358875257,22.049490960617106,6.210609514711844e-89,1.8938475803792632,modest,0.23979917613663929,0.2542815335906059,1.0180435234035152,11,127.95750110734531,6.305461499656996,0.4975973768423009
norman,ETS2+CNN1,0.374638303730563,0.16552683019490297,0.006880397066189672,30.39235548379078,0.004975124378109453,2.2633086327284473,certified,0.17049773195002565,0.007856606013576482,25.983302637524677,1.0887633016826497e-117,2.1973213335070954,certified,0.36348883273918703,0.385787774721939,1.0300307916743139,18,71.07977120680675,3.0505446717941496,0.5297342951418533
norman,ETS2+IGDCC3,0.4276673454448301,0.21433587129701237,0.009883534601332719,21.58453253125325,0.004975124378109453,1.995313910149001,certified,0.22209949782689206,0.00996633187064456,20.62622941573959,9.827057570863402e-78,1.9255664674047817,certified,0.4144549514134391,0.4408797394762211,1.0362217788458057,18,105.23518330531516,3.44112516089675,0.5226729385693645
norman,ETS2+IKZF3,0.22240849736183618,0.09501051084864578,0.004015741082397438,31.724651531917953,0.004975124378109453,2.340883080965619,certified,0.09608587888462847,0.003952454387697592,31.960550598240648,1.9388187606282906e-174,2.3146845295193708,certified,0.21662562139986227,0.2281913733238101,1.0113184112511977,21,175.70469369297328,7.578277777534946,0.41519345049798484
norman,ETS2+MAP7D1,0.3466902865069842,0.18710747145226386,0.007543337831332547,21.15546441135253,0.004975124378109453,1.8528938679692504,modest,0.19221373141049344,0.008333597828897274,18.536598267593018,2.295452359211877e-64,1.803670757344518,modest,0.333936073765356,0.3594444992486124,1.0272905187460941,21,392.51577791531315,4.8125893565710935,0.4765098455119914
norman,ETS2+MAPK1,0.24229730645375203,0.1143988677706849,0.005523735395337345,23.154338415245856,0.004975124378109453,2.1180044101251454,certified,0.11698495891389758,0.0053712110679287476,23.3303711084374,7.377718299451127e-97,2.0711834128181787,certified,0.23367763408457132,0.25091697882293273,1.0226059155355798,26,377.3663734505354,7.185080900450754,0.5452561233274608
norman,ETS2+PRTG,0.34594712316459775,0.18801108402877623,0.008653176538962722,18.251799025066685,0.004975124378109453,1.8400357880485834,modest,0.19301317881758362,0.0079399605551884,19.261297743830415,1.8917583712323413e-69,1.7923497518776133,modest,0.33560402143292173,0.35629022489627377,1.0266053185833193,22,118.35555677712456,3.9841627002983304,0.5362916348222927
norman,FEV+CBFA2T3,0.40158001569592233,0.19879582666755657,0.009456418553663625,21.44407926279433,0.004975124378109453,2.0200626060699896,certified,0.20609036485850565,0.01017106240857708,19.22018005251285,1.4744110281014963e-67,1.948562786861406,certified,0.3893098973222723,0.4138501340695724,1.0366936183328985,24,430.65800180452237,8.984482162279912,0.5347917892051669
norman,FEV+ISL2,0.27613911573059,0.1503742566211303,0.006925978979100601,18.15842344754459,0.004975124378109453,1.8363456746754825,modest,0.15347884936752523,0.006877873463006348,17.834039402582352,8.851726662978441e-60,1.799199804186305,modest,0.26632397930893564,0.2859542521522444,1.0206457728545675,20,271.27149025264293,7.15207610637816,0.5228626699122068
norman,FEV+MAP7D1,0.27128469823163787,0.1538765778514507,0.006596882701559121,17.79751523164739,0.004975124378109453,1.7630018942308916,modest,0.1576357359593748,0.006637846676037841,17.121359953282205,5.77861039127776e-56,1.7209593787783706,modest,0.2618965627906217,0.28067283367265405,1.0244296965749309,29,357.04744200119535,6.168096086893793,0.4528365659645246
norman,FOSB+CEBPB,0.2617176876420138,0.18317435499300022,0.00835510476311513,9.400640071726489,0.004975124378109453,1.4287900052962448,modest,0.18836878632786624,0.00829229523629411,8.84542810104797,2.3986082908791705e-17,1.389389891725959,modest,0.2501676824414522,0.2732676928425754,1.0283578524626777,24,457.3186403940044,10.621382455413094,0.5658976649494323
norman,FOSB+CEBPE,0.2055533595331038,0.14754034593539508,0.005464510628729206,10.616323679945618,0.004975124378109453,1.3932010137872268,modest,0.15154835207300452,0.005927045331933843,9.111623823765695,2.042492017886072e-18,1.3563549634160812,modest,0.1969135745429721,0.2141931445232355,1.0271654923348037,17,326.8182147520739,9.667937068380642,0.557362590703116
norman,FOSB+IKZF3,0.3164402657954342,0.1702957803669544,0.007749061123413412,18.859637713793703,0.004975124378109453,1.858180309058208,modest,0.1753443503182822,0.007933497132018028,17.78483222612282,2.069397740894178e-59,1.8046789943287729,modest,0.30442571490960724,0.3284548166812612,1.0296458898712548,19,93.94962785838152,5.960945744620198,0.4823925650037657
norman,FOSB+OSR2,0.2679312320151424,0.1241877778111549,0.004819342632615416,29.826361213946885,0.004975124378109453,2.1574686070992612,certified,0.12590029961600108,0.005036882069813566,28.1981849887147,2.038897965366188e-139,2.128122274769885,certified,0.2588538478583002,0.27700861617198463,1.0137897773357094,14,375.3022282081636,6.85441016764687,0.540420711940327
norman,FOSB+PTPN12,0.4903312899351901,0.2703162008569875,0.012682499318568009,17.34792831715261,0.004975124378109453,1.8139175098601994,modest,0.2841699704888474,0.012679632595255508,16.259250248877503,1.222768224203226e-50,1.725485944521039,modest,0.4737904637319427,0.5068721161384374,1.0512502380060385,23,120.66737096490354,2.901545760557581,0.46956912992935773
norman,FOSB+UBASH3B,0.4555516026209229,0.31197103947777594,0.014216908676800057,10.0992815243549,0.004975124378109453,1.460236832822795,modest,0.33187416019391197,0.015888154341821285,7.7842548453648375,6.819946984021968e-14,1.3726636697276293,modest,0.4342742538941618,0.47682895134768405,1.0637979754415317,25,78.1100298828851,2.51193798317467,0.5527550244209833
norman,FOXA1+FOXF1,0.30967232327121075,0.2058068780698179,0.008705105760913894,11.931554657936415,0.004975124378109453,1.5046743149403048,modest,0.2137419056184553,0.009329714259024801,10.282246055893724,1.6580024768024245e-22,1.4488142714632166,modest,0.29643251537818616,0.32291213116423534,1.038555696592934,29,320.15826608557944,4.663984172663593,0.4502627629055542
norman,FOXA1+FOXL2,0.33753432697224534,0.24186252730096683,0.011134746419099773,8.592184865438654,0.004975124378109453,1.3955627220864673,modest,0.25279619279467413,0.01179317711113209,7.185352460313503,3.424740869223034e-12,1.3352033637827052,modest,0.32118314739977416,0.3538855065447165,1.0452061161134587,29,332.2674239993917,5.293095962425083,0.46748443895317626
norman,FOXA1+HOXB9,0.30621936625985374,0.18095894019407355,0.008183978544446491,15.30556628053164,0.004975124378109453,1.6922035790536216,modest,0.18545631911623955,0.00809718384873237,14.914203429826491,1.7759365499351704e-43,1.6511670657405404,modest,0.2928289173345847,0.31960981518512277,1.0248530352593679,32,616.6782860707788,6.049280635365633,0.4365202369077107
norman,FOXA3+FOXA1,0.32407903701169277,0.19559835418084845,0.008534467249085324,15.054329586836229,0.004975124378109453,1.6568597336478372,modest,0.20271987116248524,0.008875896259591759,13.672891422585922,3.299956984945394e-37,1.5986545135002397,modest,0.3110552113077982,0.33710286271558737,1.0364088798723525,30,405.69116320023755,5.753008101263464,0.5304727870574013
norman,FOXA3+FOXF1,0.3589506408173683,0.2528874624267154,0.010207907928110781,10.390295359951603,0.004975124378109453,1.4194086071782612,modest,0.2659881247606979,0.01122726733094047,8.280066137928436,1.4925533490387846e-15,1.3494987460021262,modest,0.3431976782700148,0.37470360336472186,1.051804317253281,28,333.01778035894654,4.830607648583366,0.4756473376824202
norman,FOXA3+FOXL2,0.3669747077101361,0.22685859304461076,0.011031342706457552,12.701637360137696,0.004975124378109453,1.6176363556850346,modest,0.23584426872878705,0.010609685305448693,12.359503151488049,5.23722551456714e-31,1.5560043484906076,modest,0.35284357086686813,0.3811058445534041,1.0396091484238805,26,429.9612245336402,7.673940740670747,0.4701478182860077
norman,FOXA3+HOXB9,0.32504177966167097,0.1611978552935505,0.007493157973565169,21.865804100790815,0.004975124378109453,2.016415038945369,certified,0.1659380306391841,0.007645956946583963,20.80887325330309,1.0589556040618645e-78,1.9588142537769624,certified,0.31459109765019333,0.3354924616731486,1.0294059454821658,28,559.2298873692508,6.93259825020797,0.4761753744307372
norman,FOXF1+FOXL2,0.31038614237358897,0.19377103749946226,0.007796933758718872,14.956534000146668,0.004975124378109453,1.601819066344466,modest,0.19989192593737246,0.008303954088684706,13.306217163877875,1.2144077609588723e-35,1.5527697825538103,modest,0.29823532854719376,0.3225369561999842,1.0315882523821218,27,489.8583141749027,6.586430719460706,0.44440859245884745
norman,FOXF1+HOXB9,0.33334660343980016,0.2208044420616738,0.007967425296649228,14.125286045836123,0.004975124378109453,1.509691563837208,modest,0.22757401627551288,0.009216658073920343,11.476240770188433,1.787468228759298e-27,1.464783233577812,modest,0.31976753167919736,0.34692567520040296,1.0306586867075689,30,492.2962986943726,5.324456906941892,0.4899191146044909
norman,FOXL2+HOXB9,0.3471738892550088,0.28939950095429706,0.01342975623070599,4.301968502176798,0.004975124378109453,1.1996354109423155,modest,0.30384581711502634,0.014077923506257592,3.0777317491209226,0.0012751318212311058,1.142598876463839,modest,0.32798915122204525,0.36635862728797236,1.0499182483454275,30,502.1872519937628,7.03234421990412,0.543355023120299
norman,FOXL2+MEIS1,0.31321068010966113,0.26811083148006154,0.011171933678447364,4.036888324227013,0.004975124378109453,1.168213452546714,modest,0.2822159540739397,0.012254977714719015,2.5291540102896835,0.006345822417767981,1.1098262716447673,modest,0.29516706650926944,0.3312542937100528,1.0526092978599952,28,204.80340652783593,4.875683318460523,0.5112871901024558
norman,IGDCC3+MAPK1,0.5315770336275939,0.2522638510882518,0.011331209147496146,24.649900895740856,0.004975124378109453,2.1072263478587754,certified,0.2643283793107928,0.010989141591150775,24.31933851026991,6.547496907990895e-106,2.0110479056831188,certified,0.5181816667930322,0.5449724004621556,1.0478250378302223,15,75.36160319113303,3.441598272944053,0.5191420986228255
norman,IGDCC3+PRTG,0.3130245658335047,0.2515084045662608,0.011990245786158508,5.130517118600471,0.004975124378109453,1.244588889075445,modest,0.2633543436320619,0.011750972558050425,4.226903088390545,1.9400969584157012e-05,1.1886060488512373,modest,0.29570565916675856,0.3303434725002508,1.0470995754006034,30,249.38871244013723,5.3872301111073675,0.5644920464117203
norman,IGDCC3+ZBTB25,0.25465699779566764,0.20188856605417765,0.008969634166373948,5.883008242792032,0.004975124378109453,1.2613740479293314,modest,0.20829414369717714,0.008707835817630398,5.324268287109555,1.2539973088848886e-07,1.2225835699186594,modest,0.24158917852843795,0.2677248170628973,1.0317282834147665,39,498.7487297775841,6.771924032634628,0.495875828868398
norman,IRF1+SET,0.3553144534474412,0.11139888594198012,0.004871711917462978,50.067732162294256,0.004975124378109453,3.1895691814127303,certified,0.11310017793013909,0.004838877064176727,50.05588533348199,2.2250738585072014e-308,3.1415905787855967,certified,0.34820049528150404,0.3624284116133784,1.0152720736186696,10,64.83393173387331,7.197147349796735,0.6059702126787998
norman,JUN+CEBPA,0.24450477160390582,0.16928865909468022,0.006522924771785797,11.531040925542127,0.004975124378109453,1.4443068597153588,modest,0.17354363300040485,0.0071838930422262835,9.877811122259185,4.3903638159965114e-21,1.4088950852027313,modest,0.2311186668731892,0.2578908763346225,1.0251344297217202,18,228.447786927645,13.905103128019357,0.5199164939161246
norman,JUN+CEBPB,0.36506933495523364,0.31128408549832604,0.0135711176080473,3.9632144533955853,0.004975124378109453,1.172785092336576,modest,0.3312628236247983,0.01448053920283787,2.3346168850863904,0.010615785152439217,1.102053441914822,modest,0.3452808846802409,0.3848577852302264,1.0641816882267678,23,398.0291174487728,8.574748806526308,0.5748945456086915
norman,KIF18B+KIF2C,0.7024373910070126,0.6656821794495515,0.024293800604213017,1.5129461278929768,0.07462686567164178,1.0552143540732886,within_noise,0.9147823451946946,0.04109665914373896,-5.166963899421142,0.9999999656994936,0.7678737950028364,within_noise,0.6571156716896266,0.7477591103243987,1.3742028454926467,28,158.90844318997284,2.41977122993955,0.6317484483436411
norman,KLF1+BAK1,0.24055551369787748,0.17789067504518058,0.007668376882242362,8.17185169780033,0.004975124378109453,1.3522660118942662,modest,0.18167518309515504,0.008160383234716071,7.215387917692042,2.629244661388262e-12,1.324096718100231,modest,0.2286381683066696,0.25247285908908534,1.021274347562018,16,79.72863998486632,3.911840843006718,0.6371369046083631
norman,KLF1+CEBPA,0.18617723905987055,0.09532869346704509,0.0036094670679373696,25.169517786893497,0.004975124378109453,1.9530031545253328,certified,0.09655647609940493,0.0037556726374655203,23.862772820658446,2.9363929894274503e-103,1.928169363453911,certified,0.1808697697244438,0.1914847083952973,1.0128794656329934,13,310.2529465496169,9.933471658688402,0.5148896352658683
norman,KLF1+CLDN6,0.29437875061303825,0.1444746015895143,0.006620362970883611,22.64288977208051,0.004975124378109453,2.0375813282904813,certified,0.14764228125979417,0.006511361030223909,22.535452826160178,1.7923596056339806e-91,1.9938648204239673,certified,0.2843765027483589,0.3043809984777176,1.0219255124043052,24,148.05875400529217,6.58411012080432,0.5323155171727155
norman,KLF1+COL2A1,0.4372372952361258,0.17838628794204367,0.008487478691558486,30.497986112298975,0.004975124378109453,2.4510700922019844,certified,0.1847690405519758,0.00963106915924845,26.213938502922883,2.125452039373205e-117,2.366399121452189,certified,0.42449597832092156,0.44997861215133006,1.0357805113976588,15,76.68817945832252,5.340789350911535,0.4584803097346275
norman,KLF1+FOXA1,0.3215897381954882,0.21006270377368455,0.009795586101704399,11.385437609599785,0.004975124378109453,1.5309225884306845,modest,0.2176503651749208,0.01028869107962017,10.102293110573424,1.1332803202575199e-21,1.4775520267818345,modest,0.30646138796229494,0.33671808842868145,1.0361209356248926,20,175.64271028492152,4.617174404037221,0.5072182149057222
norman,KLF1+MAP2K6,0.26117495217057973,0.2275720924441221,0.0107709210825855,3.1197758729907683,0.004975124378109453,1.1476580865624408,modest,0.23693682208851002,0.011462814190093703,2.11450082658603,0.01840603737691509,1.102297860954314,modest,0.24533533177948372,0.2770145725616758,1.0411506065738099,13,62.666895072161076,3.829358818589352,0.6442410371517766
norman,KLF1+TGFBR2,0.23779335793836634,0.17534698734698367,0.007967747821779468,7.83739294720787,0.004975124378109453,1.3561302736639276,modest,0.1788792352440148,0.007939061835574518,7.420791512536111,6.698854890904897e-13,1.3293513783903177,modest,0.22623562970565908,0.2493510861710736,1.020144331815757,26,163.27956170725557,4.420184215389561,0.5841434398130788
norman,LHX1+ELMSAN1,0.33780915830581565,0.1515046744185234,0.006908204326967363,26.968583302183475,0.004975124378109453,2.2296946255955548,certified,0.1555382450419301,0.0067505126474320725,27.00104758802596,2.5980273645631606e-127,2.171871993364571,certified,0.3282695817298215,0.3473487348818098,1.0266234070853653,28,203.760983873811,4.243040978804997,0.4424988947180952
norman,LYL1+CEBPB,0.4683162466329955,0.24579367828963725,0.011092964525905701,20.059792655393014,0.004975124378109453,1.9053225855517641,certified,0.25571497741579896,0.010926200012621505,19.457933128823395,2.1248706737976633e-70,1.831399362539763,modest,0.4547135407317015,0.48191895253428946,1.0403643380666217,20,106.74392879760931,4.771819244421406,0.5269506256552148
norman,LYL1+IER5L,0.27590459237452575,0.12779896762739104,0.006401201989503591,23.137158453498987,0.004975124378109453,2.1588953142156093,certified,0.13074943982379292,0.006088727811900128,23.839980536359995,1.5959170763048426e-100,2.110178007219334,certified,0.2674447292025107,0.2843644555465408,1.0230868233926673,32,356.50218920573053,5.275752155610599,0.4259193348833661
